report_period_start,report_period_end,interval_start,interval_end,namespace,pod,persistentvolumeclaim,persistentvolume,storageclass,persistentvolumeclaim_capacity_bytes,persistentvolumeclaim_capacity_byte_seconds,volume_request_storage_byte_seconds,persistentvolumeclaim_usage_byte_seconds,persistentvolume_labels,persistentvolumeclaim_labels
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 22:00:00 +0000 UTC,2023-10-23 22:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,66988604915711.99,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 22:00:00 +0000 UTC,2023-10-23 22:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,24700356919296.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 22:00:00 +0000 UTC,2023-10-23 22:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,26091926323200.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 22:00:00 +0000 UTC,2023-10-23 22:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,62891206115328.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 23:00:00 +0000 UTC,2023-10-23 23:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,55778740273152.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 23:00:00 +0000 UTC,2023-10-23 23:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,32431298052096.004,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 23:00:00 +0000 UTC,2023-10-23 23:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,21646635171840.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 23:00:00 +0000 UTC,2023-10-23 23:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,59141699665920.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 23:00:00 +0000 UTC,2023-10-23 23:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,23772643983360.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 00:00:00 +0000 UTC,2023-10-24 00:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,43679817400320.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 00:00:00 +0000 UTC,2023-10-24 00:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,65249143160832.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 00:00:00 +0000 UTC,2023-10-24 00:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,51062866182144.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 00:00:00 +0000 UTC,2023-10-24 00:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,77270756622336.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 00:00:00 +0000 UTC,2023-10-24 00:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,66872640798720.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 01:00:00 +0000 UTC,2023-10-24 01:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,69462506078207.99,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 01:00:00 +0000 UTC,2023-10-24 01:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,71665824301056.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 01:00:00 +0000 UTC,2023-10-24 01:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,63509681405952.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 01:00:00 +0000 UTC,2023-10-24 01:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,32895154520064.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 01:00:00 +0000 UTC,2023-10-24 01:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,44646185041920.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 02:00:00 +0000 UTC,2023-10-24 02:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,43834436222976.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 02:00:00 +0000 UTC,2023-10-24 02:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,54271206752256.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 02:00:00 +0000 UTC,2023-10-24 02:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,55856049684480.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 02:00:00 +0000 UTC,2023-10-24 02:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,70080981368832.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 02:00:00 +0000 UTC,2023-10-24 02:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,69037304315904.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 03:00:00 +0000 UTC,2023-10-24 03:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,21182778703872.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 03:00:00 +0000 UTC,2023-10-24 03:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,28063316312064.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 03:00:00 +0000 UTC,2023-10-24 03:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,56899726737408.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 03:00:00 +0000 UTC,2023-10-24 03:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,35137127448576.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 03:00:00 +0000 UTC,2023-10-24 03:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,25859998089216.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 04:00:00 +0000 UTC,2023-10-24 04:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,48279727374336.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 04:00:00 +0000 UTC,2023-10-24 04:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,54271206752256.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 04:00:00 +0000 UTC,2023-10-24 04:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,18245021073408.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 04:00:00 +0000 UTC,2023-10-24 04:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,42172283879424.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 04:00:00 +0000 UTC,2023-10-24 04:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,29184302776320.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 05:00:00 +0000 UTC,2023-10-24 05:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,55160264982528.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 05:00:00 +0000 UTC,2023-10-24 05:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,32469952757760.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 05:00:00 +0000 UTC,2023-10-24 05:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,51333449121792.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 05:00:00 +0000 UTC,2023-10-24 05:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,68844030787583.99,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 05:00:00 +0000 UTC,2023-10-24 05:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,67684389617664.01,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 06:00:00 +0000 UTC,2023-10-24 06:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,38113539784704.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 06:00:00 +0000 UTC,2023-10-24 06:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,10127532883968.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 06:00:00 +0000 UTC,2023-10-24 06:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,38886633897984.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 06:00:00 +0000 UTC,2023-10-24 06:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,9470402887680.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 06:00:00 +0000 UTC,2023-10-24 06:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,67568425500672.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 07:00:00 +0000 UTC,2023-10-24 07:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,36837934497792.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 07:00:00 +0000 UTC,2023-10-24 07:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,7846905249791.999,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 07:00:00 +0000 UTC,2023-10-24 07:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,69887707840511.99,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-24 07:00:00 +0000 UTC,2023-10-24 07:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,69810398429183.99,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
